Tournament,Date,Series,Round,Winner,Loser,WRank,LRank,WPts,LPts,Wpoints,Fpoints,SFpoints,QFpoints,sixteenpoints,thirtytwopoints,sixtyfourpoints,onehundredtwentyeightpoints,Start Date,End Date
Los Cabos Open,2023-08-01,ATP250,1st Round,Meligeni Alves F.,Tabilo A.,177.0,122.0,336.0,522.0,250,165,100,50,25,13,0,0,2023-08-01,2023-08-06
Los Cabos Open,2023-08-01,ATP250,1st Round,Brouwer G.,Diallo G.,144.0,140.0,437.0,443.0,250,165,100,50,25,13,0,0,2023-08-01,2023-08-06
Los Cabos Open,2023-08-01,ATP250,1st Round,Isner J.,Hijikata R.,114.0,110.0,560.0,569.0,250,165,100,50,25,13,0,0,2023-08-01,2023-08-06
Los Cabos Open,2023-08-01,ATP250,1st Round,Tirante T.A.,Lama G.,136.0,410.0,452.0,110.0,250,165,100,50,25,13,0,0,2023-08-01,2023-08-06
Los Cabos Open,2023-08-01,ATP250,1st Round,Kovacevic A.,Kumar O.,129.0,403.0,476.0,114.0,250,165,100,50,25,13,0,0,2023-08-01,2023-08-06
Los Cabos Open,2023-08-02,ATP250,1st Round,Koepfer D.,Barrios M.,84.0,121.0,708.0,525.0,250,165,100,50,25,13,0,0,2023-08-01,2023-08-06
Los Cabos Open,2023-08-02,ATP250,1st Round,Jung J.,Escobedo E.,276.0,377.0,206.0,124.0,250,165,100,50,25,13,0,0,2023-08-01,2023-08-06
Los Cabos Open,2023-08-02,ATP250,1st Round,De Minaur A.,Mansouri S.,19.0,296.0,1945.0,183.0,250,165,100,50,25,13,0,0,2023-08-01,2023-08-06
Los Cabos Open,2023-08-02,ATP250,1st Round,Duckworth J.,Virtanen O.,123.0,127.0,510.0,493.0,250,165,100,50,25,13,0,0,2023-08-01,2023-08-06
Los Cabos Open,2023-08-02,ATP250,1st Round,Jarry N.,Pacheco Mendez R.,28.0,817.0,1339.0,24.0,250,165,100,50,25,13,0,0,2023-08-01,2023-08-06
Los Cabos Open,2023-08-02,ATP250,1st Round,Ivashka I.,Zhukayev B.,113.0,258.0,562.0,221.0,250,165,100,50,25,13,0,0,2023-08-01,2023-08-06
Los Cabos Open,2023-08-02,ATP250,1st Round,Gojo B.,Garin C.,115.0,101.0,560.0,606.0,250,165,100,50,25,13,0,0,2023-08-01,2023-08-06
Los Cabos Open,2023-08-03,ATP250,2nd Round,Koepfer D.,Duckworth J.,84.0,123.0,708.0,510.0,250,165,100,50,25,13,0,0,2023-08-01,2023-08-06
Los Cabos Open,2023-08-03,ATP250,2nd Round,De Minaur A.,Tirante T.A.,19.0,136.0,1945.0,452.0,250,165,100,50,25,13,0,0,2023-08-01,2023-08-06
Los Cabos Open,2023-08-03,ATP250,2nd Round,Paul T.,Meligeni Alves F.,14.0,177.0,2320.0,336.0,250,165,100,50,25,13,0,0,2023-08-01,2023-08-06
Los Cabos Open,2023-08-03,ATP250,2nd Round,Coric B.,Jung J.,15.0,276.0,2225.0,206.0,250,165,100,50,25,13,0,0,2023-08-01,2023-08-06
Los Cabos Open,2023-08-03,ATP250,2nd Round,Ivashka I.,Gojo B.,113.0,115.0,562.0,560.0,250,165,100,50,25,13,0,0,2023-08-01,2023-08-06
Los Cabos Open,2023-08-03,ATP250,2nd Round,Jarry N.,Brouwer G.,28.0,144.0,1339.0,437.0,250,165,100,50,25,13,0,0,2023-08-01,2023-08-06
Los Cabos Open,2023-08-03,ATP250,2nd Round,Kovacevic A.,Norrie C.,129.0,13.0,476.0,2610.0,250,165,100,50,25,13,0,0,2023-08-01,2023-08-06
Los Cabos Open,2023-08-03,ATP250,2nd Round,Tsitsipas S.,Isner J.,5.0,114.0,4850.0,560.0,250,165,100,50,25,13,0,0,2023-08-01,2023-08-06
Los Cabos Open,2023-08-04,ATP250,Quarterfinals,Koepfer D.,Kovacevic A.,84.0,129.0,708.0,476.0,250,165,100,50,25,13,0,0,2023-08-01,2023-08-06
Los Cabos Open,2023-08-04,ATP250,Quarterfinals,De Minaur A.,Paul T.,19.0,14.0,1945.0,2320.0,250,165,100,50,25,13,0,0,2023-08-01,2023-08-06
Los Cabos Open,2023-08-04,ATP250,Quarterfinals,Tsitsipas S.,Jarry N.,5.0,28.0,4850.0,1339.0,250,165,100,50,25,13,0,0,2023-08-01,2023-08-06
Los Cabos Open,2023-08-04,ATP250,Quarterfinals,Coric B.,Ivashka I.,15.0,113.0,2225.0,562.0,250,165,100,50,25,13,0,0,2023-08-01,2023-08-06
Los Cabos Open,2023-08-05,ATP250,Semifinals,De Minaur A.,Koepfer D.,19.0,84.0,1945.0,708.0,250,165,100,50,25,13,0,0,2023-08-01,2023-08-06
Los Cabos Open,2023-08-05,ATP250,Semifinals,Tsitsipas S.,Coric B.,5.0,15.0,4850.0,2225.0,250,165,100,50,25,13,0,0,2023-08-01,2023-08-06
Los Cabos Open,2023-08-06,ATP250,The Final,Tsitsipas S.,De Minaur A.,5.0,19.0,4850.0,1945.0,250,165,100,50,25,13,0,0,2023-08-01,2023-08-06
Lyon Open,2023-05-21,ATP250,1st Round,Varillas J. P.,Ramos-Vinolas A.,97.0,648.0,66.0,782.0,250,165,100,50,25,13,0,0,2023-05-21,2023-05-27
Lyon Open,2023-05-21,ATP250,1st Round,Barrere G.,Moutet C.,55.0,846.0,61.0,823.0,250,165,100,50,25,13,0,0,2023-05-21,2023-05-27
Lyon Open,2023-05-21,ATP250,1st Round,Draper J.,Muller A.,60.0,832.0,100.0,639.0,250,165,100,50,25,13,0,0,2023-05-21,2023-05-27
Lyon Open,2023-05-22,ATP250,1st Round,Nakashima B.,Schwartzman D.,52.0,877.0,93.0,660.0,250,165,100,50,25,13,0,0,2023-05-21,2023-05-27
Lyon Open,2023-05-22,ATP250,1st Round,Kecmanovic M.,Roca Batalla O.,36.0,1055.0,310.0,163.0,250,165,100,50,25,13,0,0,2023-05-21,2023-05-27
Lyon Open,2023-05-22,ATP250,1st Round,Rinderknech A.,Harris L.,78.0,725.0,306.0,165.0,250,165,100,50,25,13,0,0,2023-05-21,2023-05-27
Lyon Open,2023-05-22,ATP250,1st Round,Fils A.,Zhang Zh.,112.0,559.0,70.0,740.0,250,165,100,50,25,13,0,0,2023-05-21,2023-05-27
